PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
1628368,19,De'Aaron Fox,1610612759,SAS,57,36.5,8.8,19.0,0.461,1.9,6.2,0.31,4.4,5.3,0.825,0.9,3.9,4.8,6.2,1.6,0.4,2.9,23.9,22.9
1626181,20,Norman Powell,1610612746,LAC,46,33.0,8.3,16.7,0.494,3.3,7.7,0.424,4.0,4.8,0.821,0.4,3.1,3.5,2.2,1.3,0.2,2.0,23.8,19.6
203897,21,Zach LaVine,1610612758,SAC,53,34.4,8.5,16.8,0.51,3.2,7.3,0.436,3.4,4.2,0.815,0.3,4.3,4.6,4.4,0.9,0.2,2.8,23.7,22.0
1629027,22,Trae Young,1610612737,ATL,57,36.3,7.3,18.0,0.404,2.9,8.7,0.33,6.2,7.2,0.861,0.5,2.6,3.1,11.5,1.2,0.2,4.8,23.6,22.9
1627759,23,Jaylen Brown,1610612738,BOS,51,35.1,8.6,18.5,0.465,1.9,5.9,0.327,4.1,5.4,0.758,1.5,4.5,6.0,4.7,1.2,0.3,2.7,23.2,21.5
1628991,24,Jaren Jackson Jr.,1610612763,MEM,59,29.4,8.2,16.5,0.497,1.9,5.2,0.365,4.5,5.8,0.772,1.3,4.5,5.8,2.1,1.3,1.6,2.2,22.7,21.9
201942,25,DeMar DeRozan,1610612758,SAC,55,35.8,8.0,16.4,0.489,1.0,3.0,0.35,4.8,5.5,0.875,0.5,3.4,3.9,3.9,1.0,0.4,1.3,21.9,20.7
203468,26,CJ McCollum,1610612740,NOP,46,33.2,8.2,18.2,0.452,3.1,8.3,0.375,2.4,3.3,0.728,0.7,3.0,3.8,3.9,0.7,0.5,1.8,21.9,18.2
1630530,27,Trey Murphy III,1610612740,NOP,45,35.7,7.4,16.3,0.452,3.2,8.6,0.37,3.9,4.4,0.888,0.8,4.3,5.2,3.8,1.2,0.7,1.9,21.8,21.4
1629628,28,RJ Barrett,1610612761,TOR,48,33.4,8.1,17.1,0.476,1.9,5.3,0.353,3.6,5.4,0.655,1.0,5.4,6.4,5.6,0.8,0.3,3.0,21.7,21.0
201935,29,James Harden,1610612746,LAC,57,34.6,6.3,16.3,0.388,2.9,8.5,0.338,6.1,6.9,0.88,0.7,5.1,5.8,8.5,1.5,0.6,4.6,21.6,22.7
1630224,30,Jalen Green,1610612745,HOU,61,33.3,7.6,17.8,0.429,3.0,8.2,0.358,3.3,4.0,0.832,0.6,3.8,4.4,3.1,0.8,0.3,2.6,21.6,16.8
1627750,31,Jamal Murray,1610612743,DEN,54,36.1,8.0,16.8,0.476,2.4,5.9,0.402,3.0,3.4,0.871,0.6,3.2,3.8,6.0,1.4,0.5,2.2,21.4,21.7
1631114,32,Jalen Williams,1610612760,OKC,58,32.8,8.2,17.1,0.479,1.8,5.1,0.364,3.2,4.1,0.784,0.9,4.6,5.5,5.2,1.7,0.7,2.2,21.4,22.4
1629636,33,Darius Garland,1610612739,CLE,56,30.3,7.6,15.6,0.486,2.9,6.9,0.42,3.1,3.5,0.869,0.6,1.9,2.5,6.7,1.1,0.2,2.4,21.2,20.8
1629673,34,Jordan Poole,1610612764,WAS,51,31.3,6.8,16.3,0.419,3.5,9.4,0.37,3.9,4.4,0.876,0.5,2.7,3.3,4.8,1.4,0.5,3.3,21.0,17.6
1627783,35,Pascal Siakam,1610612754,IND,59,33.0,7.9,15.1,0.523,1.7,4.3,0.41,3.1,4.1,0.741,1.7,5.6,7.3,3.3,0.9,0.5,1.3,20.6,23.0
1628970,36,Miles Bridges,1610612766,CHA,46,32.1,7.3,17.0,0.432,2.2,6.9,0.324,3.3,3.8,0.874,1.2,6.6,7.8,3.7,0.8,0.7,2.2,20.2,20.8
1630567,37,Scottie Barnes,1610612761,TOR,47,34.6,7.5,16.7,0.45,1.3,4.7,0.269,3.5,4.5,0.778,1.5,6.2,7.7,6.1,1.4,1.1,2.9,19.8,23.1
1627734,38,Domantas Sabonis,1610612758,SAC,56,35.3,7.7,12.9,0.596,1.0,2.4,0.432,3.2,4.2,0.747,3.9,10.2,14.1,6.2,0.6,0.4,3.0,19.5,31.6
1628374,39,Lauri Markkanen,1610612762,UTA,43,32.1,6.4,15.0,0.425,2.9,8.4,0.347,3.6,4.2,0.872,1.7,4.5,6.1,1.6,0.8,0.4,1.4,19.3,17.6
202696,40,Nikola Vučević,1610612741,CHI,56,32.1,7.8,14.6,0.533,1.8,4.6,0.387,1.8,2.1,0.817,2.3,7.9,10.3,3.4,0.9,0.7,1.7,19.1,25.4
1630578,41,Alperen Sengun,1610612745,HOU,57,31.2,7.4,15.2,0.488,0.3,1.4,0.228,3.9,5.7,0.693,3.4,7.2,10.5,4.8,1.1,0.8,2.5,19.1,24.4
1630559,42,Austin Reaves,1610612747,LAL,53,34.3,6.1,13.6,0.447,2.5,7.0,0.362,4.3,5.0,0.867,0.8,3.4,4.2,6.0,1.1,0.3,2.4,19.1,20.1
1629014,43,Anfernee Simons,1610612757,POR,58,32.6,6.7,15.7,0.425,3.1,8.3,0.372,2.5,2.8,0.902,0.3,2.4,2.8,4.9,0.8,0.1,2.1,19.0,16.2
203944,44,Julius Randle,1610612750,MIN,49,32.6,6.6,14.0,0.472,1.5,4.6,0.323,4.2,5.1,0.813,2.1,5.0,7.1,4.4,0.7,0.2,2.8,18.9,20.2
1629661,45,Cameron Johnson,1610612751,BKN,45,31.7,6.2,13.2,0.47,3.0,7.5,0.396,3.5,3.9,0.897,0.8,3.2,4.1,2.9,0.9,0.5,1.7,18.8,18.2
1630596,46,Evan Mobley,1610612739,CLE,54,30.0,7.2,12.6,0.567,1.1,2.9,0.367,3.2,4.3,0.754,2.3,7.0,9.3,3.1,0.8,1.6,2.0,18.6,24.9
1630217,47,Desmond Bane,1610612763,MEM,49,31.2,6.9,14.0,0.49,2.2,5.8,0.378,2.7,3.0,0.884,1.0,5.0,6.0,5.5,1.2,0.4,2.6,18.6,21.5
1629008,48,Michael Porter Jr.,1610612743,DEN,58,33.4,7.0,13.8,0.509,2.6,6.3,0.41,1.9,2.5,0.747,1.9,4.9,6.8,2.2,0.6,0.4,1.3,18.5,19.8
1629631,49,De'Andre Hunter,1610612739,CLE,45,28.3,5.9,12.6,0.469,2.7,6.4,0.422,3.9,4.6,0.854,0.7,3.3,4.0,1.4,0.8,0.2,1.5,18.4,15.9
1630169,50,Tyrese Haliburton,1610612754,IND,58,34.0,6.4,13.8,0.466,3.0,7.8,0.385,2.5,2.9,0.857,0.6,2.9,3.5,8.8,1.5,0.6,1.7,18.4,23.2
1629632,51,Coby White,1610612741,CHI,54,32.7,6.2,14.4,0.431,3.0,8.1,0.367,2.9,3.3,0.903,0.3,3.0,3.4,4.5,1.0,0.2,2.4,18.3,16.6
1629012,52,Collin Sexton,1610612762,UTA,48,28.1,6.4,13.5,0.476,1.9,4.5,0.408,3.5,3.9,0.898,1.0,1.8,2.8,4.1,0.7,0.1,2.5,18.2,15.9
1628370,53,Malik Monk,1610612758,SAC,52,32.5,6.5,14.8,0.441,2.2,6.8,0.324,2.4,2.7,0.88,0.4,3.4,3.8,5.9,1.0,0.6,2.3,17.6,18.1
203952,54,Andrew Wiggins,1610612748,MIA,49,30.8,6.0,13.8,0.435,2.1,5.8,0.367,3.5,4.4,0.784,1.6,3.1,4.6,2.5,1.0,0.8,1.5,17.6,16.2
1631101,55,Shaedon Sharpe,1610612757,POR,54,30.1,6.5,14.6,0.448,2.0,6.2,0.32,2.5,3.1,0.796,0.8,3.1,3.9,2.6,0.8,0.3,1.9,17.5,14.5
1628969,56,Mikal Bridges,1610612752,NYK,60,37.8,7.2,14.7,0.489,2.2,6.3,0.353,0.8,1.1,0.727,0.9,2.3,3.1,3.4,1.0,0.6,1.5,17.4,16.1
1628389,57,Bam Adebayo,1610612748,MIA,58,34.2,6.7,13.8,0.486,0.8,2.6,0.302,3.0,4.1,0.738,2.6,7.4,9.9,4.3,1.2,0.7,2.2,17.2,23.1
1641718,58,Keyonte George,1610612762,UTA,51,31.4,5.4,13.6,0.397,2.7,7.6,0.349,3.2,4.0,0.802,0.4,3.3,3.7,5.9,0.7,0.2,2.8,16.7,15.4
1627736,59,Malik Beasley,1610612765,DET,62,27.4,5.8,13.1,0.442,4.0,9.5,0.422,1.1,1.6,0.663,0.6,2.2,2.8,1.7,1.0,0.0,1.0,16.6,13.3
1628401,60,Derrick White,1610612738,BOS,58,33.7,5.6,12.4,0.447,3.5,8.8,0.392,1.7,2.1,0.842,0.9,3.4,4.3,4.3,0.9,1.0,1.6,16.3,18.0
1628384,61,OG Anunoby,1610612752,NYK,54,36.4,6.1,12.8,0.474,2.1,5.9,0.364,2.0,2.4,0.803,1.3,3.4,4.7,2.1,1.4,0.9,1.3,16.2,16.8
1631097,62,Bennedict Mathurin,1610612754,IND,55,30.8,5.7,12.0,0.475,1.4,4.1,0.345,3.4,4.1,0.827,1.2,4.3,5.5,1.9,0.6,0.4,1.9,16.2,15.6
1626167,63,Myles Turner,1610612754,IND,52,30.9,5.5,11.5,0.473,2.2,5.5,0.405,2.4,3.1,0.765,1.2,5.3,6.5,1.6,0.9,1.8,1.8,15.5,17.8
1627826,64,Ivica Zubac,1610612746,LAC,58,32.1,6.8,11.1,0.618,0.0,0.0,0.0,1.8,2.8,0.636,3.8,8.8,12.6,2.5,0.8,1.2,1.7,15.4,25.5
1630170,65,Devin Vassell,1610612759,SAS,44,30.3,5.9,13.8,0.428,2.1,6.3,0.333,1.5,2.0,0.77,0.5,3.0,3.5,2.8,1.2,0.5,1.4,15.4,13.6
1631128,66,Christian Braun,1610612743,DEN,60,33.3,5.9,10.4,0.572,1.0,2.7,0.363,2.3,2.8,0.832,1.3,3.9,5.2,2.2,1.2,0.5,0.9,15.1,18.4
1628398,67,Kyle Kuzma,1610612749,MIL,42,29.3,5.8,13.9,0.417,1.4,5.0,0.284,2.1,3.4,0.627,0.9,5.3,6.2,2.5,0.6,0.2,2.3,15.1,13.0
1626162,68,Kelly Oubre Jr.,1610612755,PHI,56,35.0,5.7,12.2,0.469,1.2,4.1,0.293,2.3,3.0,0.763,1.6,4.7,6.3,1.8,1.5,0.5,1.3,14.9,16.5
1630166,69,Deni Avdija,1610612757,POR,58,28.7,4.9,10.6,0.46,1.4,4.3,0.332,3.7,4.8,0.769,1.2,5.2,6.4,3.6,0.9,0.5,2.4,14.8,16.9
1629675,70,Naz Reid,1610612750,MIN,61,27.8,5.4,11.7,0.464,2.2,5.8,0.388,1.6,2.0,0.797,1.2,4.9,6.1,2.2,0.8,0.9,1.3,14.7,16.7
1628404,71,Josh Hart,1610612752,NYK,57,37.8,5.6,10.1,0.555,1.1,3.1,0.335,2.3,2.9,0.806,2.2,7.5,9.6,5.7,1.5,0.4,2.1,14.6,24.7
203924,72,Jerami Grant,1610612757,POR,45,32.5,4.6,12.3,0.373,2.3,6.2,0.366,3.0,3.5,0.843,0.6,2.9,3.5,2.2,0.9,1.0,1.4,14.4,12.4
1641711,73,Gradey Dick,1610612761,TOR,54,29.4,4.9,12.0,0.41,2.1,6.0,0.35,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,14.4,11.8
1627832,74,Fred VanVleet,1610612745,HOU,46,35.5,5.0,12.9,0.383,2.6,7.7,0.34,1.8,2.2,0.824,0.7,3.3,3.9,5.8,1.6,0.4,1.5,14.4,16.2
1627751,75,Jakob Poeltl,1610612761,TOR,48,30.5,6.1,10.1,0.61,0.0,0.0,0.0,1.7,2.6,0.659,3.4,6.5,9.9,2.8,1.1,1.2,1.9,14.0,22.4
1629023,76,P.J. Washington,1610612742,DAL,47,32.2,5.0,11.6,0.432,1.6,4.2,0.374,2.4,3.2,0.74,1.6,6.5,8.1,2.3,1.2,1.1,1.9,14.0,17.3
1630700,77,Dyson Daniels,1610612737,ATL,56,34.0,5.8,12.2,0.479,1.1,3.2,0.337,1.2,2.0,0.6,1.6,3.9,5.6,4.0,3.0,0.8,1.8,13.9,18.3
1630202,78,Payton Pritchard,1610612738,BOS,60,27.9,4.9,10.4,0.472,3.2,7.7,0.416,0.9,1.0,0.839,1.3,2.4,3.7,3.4,0.9,0.2,1.0,13.9,15.4
1641708,79,Amen Thompson,1610612745,HOU,57,32.3,5.4,9.9,0.55,0.4,1.3,0.274,2.7,3.8,0.708,2.7,5.5,8.2,3.5,1.4,1.3,2.1,13.9,20.6
202691,80,Klay Thompson,1610612742,DAL,54,27.2,5.0,11.9,0.416,3.1,7.7,0.401,0.8,0.9,0.88,0.7,2.8,3.5,2.0,0.8,0.5,1.4,13.8,12.1
202699,81,Tobias Harris,1610612765,DET,59,32.0,5.3,11.2,0.473,1.3,3.7,0.338,1.9,2.2,0.878,0.9,5.0,5.9,2.3,0.9,0.8,1.1,13.8,16.4
1628415,82,Dillon Brooks,1610612745,HOU,57,32.2,4.9,11.7,0.415,2.4,6.1,0.393,1.4,1.6,0.83,1.1,2.8,3.9,1.6,0.8,0.2,1.0,13.5,11.9
1626171,83,Bobby Portis,1610612749,MIL,47,24.7,5.5,11.9,0.463,1.3,3.5,0.364,1.2,1.4,0.821,1.8,6.4,8.1,2.2,0.7,0.5,1.2,13.4,17.1
1628386,84,Jarrett Allen,1610612739,CLE,60,28.5,5.5,7.8,0.707,0.0,0.1,0.0,2.4,3.2,0.74,2.7,7.5,10.2,2.0,0.9,0.9,1.2,13.4,23.1
203471,85,Dennis Schröder,1610612765,DET,56,28.0,4.7,11.4,0.412,1.9,5.3,0.351,2.1,2.5,0.836,0.3,2.3,2.6,5.3,1.0,0.2,2.1,13.4,13.2
1629060,86,Rui Hachimura,1610612747,LAL,50,32.1,5.1,10.0,0.506,1.7,4.1,0.41,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,13.3,15.0
1630581,87,Josh Giddey,1610612741,CHI,57,29.4,4.9,10.7,0.455,1.5,3.9,0.373,2.0,2.6,0.776,1.7,5.8,7.5,6.6,1.1,0.6,2.7,13.2,19.9
1642264,88,Stephon Castle,1610612759,SAS,58,25.3,4.7,11.3,0.419,1.1,3.9,0.284,2.6,3.5,0.732,0.9,2.2,3.1,3.5,0.9,0.2,1.9,13.2,11.4
1626156,89,D'Angelo Russell,1610612751,BKN,46,25.5,4.4,11.0,0.402,2.0,6.0,0.327,2.1,2.5,0.867,0.3,2.5,2.8,5.1,1.0,0.4,1.9,12.9,13.3
1630583,90,Santi Aldama,1610612763,MEM,52,25.1,5.0,10.3,0.487,1.8,4.9,0.376,0.9,1.3,0.7,1.6,5.1,6.7,2.8,0.8,0.6,1.0,12.8,17.0
201566,91,Russell Westbrook,1610612743,DEN,54,27.5,4.8,10.4,0.462,1.2,3.6,0.325,1.9,3.0,0.634,1.4,3.6,5.0,6.2,1.4,0.5,3.1,12.7,15.9
201572,92,Brook Lopez,1610612749,MIL,58,31.9,4.7,9.8,0.481,1.8,5.1,0.364,1.4,1.7,0.835,1.3,3.6,4.9,1.8,0.7,2.0,1.0,12.7,15.6
1630168,93,Onyeka Okongwu,1610612737,ATL,54,26.1,5.0,8.7,0.574,0.5,1.6,0.284,2.1,2.9,0.723,2.9,5.3,8.2,2.2,0.8,0.9,1.1,12.6,19.1
1630703,94,Scoot Henderson,1610612757,POR,54,26.5,4.3,9.9,0.43,1.6,4.3,0.366,2.4,3.1,0.776,0.7,2.3,3.0,5.3,1.2,0.2,2.6,12.5,13.2
1641731,95,Bilal Coulibaly,1610612764,WAS,56,33.4,4.5,10.7,0.418,1.1,3.9,0.277,2.4,3.2,0.747,1.4,3.5,4.9,3.5,1.3,0.7,2.1,12.4,13.6
1631099,96,Keegan Murray,1610612758,SAC,57,34.5,4.8,10.7,0.443,1.9,5.7,0.336,0.9,1.1,0.825,2.0,4.9,6.9,1.5,0.8,0.8,0.9,12.4,15.4
1630245,97,Ayo Dosunmu,1610612741,CHI,46,30.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,12.3,14.8
1629655,98,Daniel Gafford,1610612742,DAL,51,21.9,5.0,7.1,0.699,0.0,0.0,0.0,2.4,3.4,0.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,12.3,18.5
1630183,99,Jaden McDaniels,1610612750,MIN,62,32.4,4.7,10.1,0.467,1.3,3.9,0.328,1.4,1.7,0.83,1.6,4.3,5.9,1.9,1.5,0.8,1.2,12.2,15.4
1629640,100,Keldon Johnson,1610612759,SAS,56,23.5,4.6,9.5,0.478,1.1,3.5,0.323,1.9,2.5,0.754,1.3,3.2,4.5,1.5,0.6,0.2,0.9,12.1,12.4
1629660,101,Ty Jerome,1610612739,CLE,56,19.5,4.4,8.4,0.516,1.6,3.5,0.449,1.7,1.9,0.889,0.8,1.8,2.6,3.4,1.3,0.0,1.3,12.0,13.7
1626179,102,Terry Rozier,1610612748,MIA,52,27.5,4.3,10.7,0.404,1.5,5.0,0.299,1.6,1.9,0.857,0.7,3.2,3.9,2.8,0.6,0.3,1.3,11.8,11.4
1630557,103,Corey Kispert,1610612764,WAS,55,26.5,4.3,9.4,0.455,2.0,5.5,0.372,1.1,1.3,0.861,0.6,2.4,3.0,1.7,0.5,0.2,1.1,11.7,10.7
1642258,104,Zaccharie Risacher,1610612737,ATL,54,24.3,4.4,10.0,0.437,1.5,4.2,0.345,1.5,2.1,0.713,1.3,2.3,3.6,1.3,0.8,0.5,1.2,11.7,10.4
1642259,105,Alex Sarr,1610612764,WAS,45,26.8,4.4,11.2,0.39,1.5,4.8,0.31,1.4,2.2,0.629,1.7,4.8,6.5,2.2,0.7,1.5,1.4,11.6,13.5
1627741,106,Buddy Hield,1610612744,GSW,61,23.4,4.2,10.1,0.415,2.5,6.9,0.368,0.6,0.8,0.813,0.6,2.7,3.2,1.7,0.9,0.3,1.2,11.5,10.4
1631117,107,Walker Kessler,1610612762,UTA,47,30.4,5.0,6.9,0.727,0.0,0.1,0.333,1.5,2.7,0.548,4.5,7.6,12.1,1.6,0.6,2.3,1.5,11.5,23.5
203084,108,Harrison Barnes,1610612759,SAS,59,27.5,3.9,8.0,0.488,1.7,4.0,0.417,1.9,2.5,0.793,1.3,2.6,4.0,1.7,0.3,0.2,0.5,11.4,12.5
1630598,109,Aaron Wiggins,1610612760,OKC,61,22.4,4.5,8.9,0.499,1.7,4.2,0.397,0.8,1.0,0.833,1.1,2.7,3.8,1.6,0.8,0.3,0.9,11.4,12.3
1642377,110,Jaylen Wells,1610612763,MEM,61,26.1,4.0,9.0,0.45,1.9,5.0,0.38,1.4,1.7,0.827,1.1,2.1,3.2,1.7,0.6,0.1,0.9,11.4,10.8
1627747,111,Caris LeVert,1610612737,ATL,47,24.6,4.1,8.7,0.466,1.6,4.2,0.387,1.6,2.3,0.71,0.7,2.4,3.1,3.4,0.9,0.5,1.3,11.4,12.7
1629656,112,Quentin Grimes,1610612755,PHI,57,24.4,4.1,8.6,0.473,1.8,4.6,0.393,1.4,1.9,0.729,0.8,3.4,4.1,2.4,0.7,0.3,1.4,11.3,12.4
1631105,113,Jalen Duren,1610612765,DET,59,25.8,4.6,6.6,0.703,0.0,0.0,0.0,1.9,2.8,0.693,3.5,6.8,10.3,2.6,0.7,1.2,1.8,11.2,21.5
1630230,114,Naji Marshall,1610612742,DAL,49,25.1,4.3,8.8,0.494,0.9,3.0,0.282,1.6,1.8,0.854,1.0,3.2,4.1,2.7,1.0,0.1,1.4,11.1,13.0
202685,115,Jonas Valančiūnas,1610612758,SAC,59,19.5,4.5,8.3,0.548,0.1,0.5,0.276,1.9,2.2,0.882,2.5,5.5,7.9,2.1,0.5,0.6,1.6,11.1,16.6
1629130,116,Duncan Robinson,1610612748,MIA,57,24.5,3.9,9.1,0.433,2.5,6.5,0.383,0.6,0.7,0.9,0.2,2.2,2.4,2.7,0.5,0.1,1.2,11.0,10.3
203497,117,Rudy Gobert,1610612750,MIN,55,33.3,4.3,6.5,0.653,0.0,0.0,0.0,2.4,3.6,0.68,3.5,6.9,10.4,1.8,0.7,1.5,1.4,11.0,20.7
201950,118,Jrue Holiday,1610612738,BOS,47,30.1,4.0,9.1,0.438,1.7,5.0,0.342,1.1,1.3,0.9,1.1,3.2,4.3,3.7,1.0,0.4,1.4,10.8,13.6
1641722,119,Jordan Hawkins,1610612740,NOP,43,23.1,3.7,9.9,0.372,1.9,5.7,0.329,1.5,1.7,0.84,0.4,2.2,2.6,1.2,0.6,0.4,1.0,10.7,8.1
1631107,120,Nikola Jović,1610612748,MIA,46,25.1,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,10.7,12.5
1641739,121,Toumani Camara,1610612757,POR,60,32.7,4.0,8.6,0.465,1.5,4.1,0.376,1.2,1.6,0.763,2.3,3.6,6.0,2.1,1.5,0.6,1.5,10.7,14.4
1627824,122,Guerschon Yabusele,1610612755,PHI,56,26.4,3.9,7.7,0.509,1.6,3.8,0.405,1.3,1.8,0.743,1.9,3.6,5.5,2.0,0.8,0.4,1.3,10.7,13.9
1628960,123,Grayson Allen,1610612756,PHX,49,24.8,3.4,7.8,0.439,2.4,5.8,0.424,1.4,1.7,0.821,0.6,2.7,3.3,2.1,0.9,0.3,1.1,10.7,11.6
203501,124,Tim Hardaway Jr.,1610612765,DET,58,28.2,3.4,8.5,0.405,2.1,5.8,0.364,1.5,1.8,0.84,0.2,2.1,2.3,1.7,0.5,0.1,0.7,10.5,9.0
1629018,125,Gary Trent Jr.,1610612749,MIL,54,25.1,3.7,8.4,0.44,2.3,5.4,0.42,0.8,1.0,0.833,0.3,2.2,2.4,1.1,1.0,0.1,0.6,10.5,9.6
1626145,126,Tyus Jones,1610612756,PHX,60,28.8,3.9,8.7,0.446,2.0,5.0,0.407,0.7,0.8,0.878,0.5,2.0,2.5,5.8,0.9,0.1,1.4,10.5,13.5
1629599,127,Amir Coffey,1610612746,LAC,58,25.9,3.5,7.5,0.471,1.5,3.7,0.408,1.8,2.0,0.906,0.5,1.9,2.4,1.2,0.6,0.1,0.7,10.4,9.8
1627884,128,Derrick Jones Jr.,1610612746,LAC,57,24.9,4.2,8.1,0.516,1.0,2.8,0.356,1.0,1.4,0.747,1.3,2.2,3.5,0.8,1.2,0.4,0.9,10.4,11.1
1629614,129,Andrew Nembhard,1610612754,IND,43,28.8,3.9,8.2,0.474,0.7,2.4,0.311,1.8,2.3,0.788,0.5,2.7,3.2,4.9,1.3,0.1,1.9,10.3,13.1
1629651,130,Nic Claxton,1610612751,BKN,52,26.8,4.5,8.2,0.542,0.0,0.3,0.067,1.3,2.4,0.54,2.2,5.2,7.4,2.0,0.9,1.5,1.2,10.2,16.1
1641764,131,Brandin Podziemski,1610612744,GSW,48,25.8,3.8,9.0,0.425,1.4,4.3,0.319,1.1,1.5,0.753,1.1,3.9,5.0,3.5,1.1,0.3,1.1,10.1,13.3
203915,132,Spencer Dinwiddie,1610612742,DAL,60,25.1,3.3,8.0,0.409,1.3,4.0,0.336,2.3,2.8,0.821,0.2,2.2,2.3,3.7,0.8,0.2,1.2,10.1,10.8
1630167,133,Obi Toppin,1610612754,IND,56,19.2,3.9,7.3,0.535,1.2,3.5,0.338,1.1,1.4,0.795,0.7,3.3,4.0,1.6,0.6,0.3,0.8,10.1,12.2
1630553,134,Keon Johnson,1610612751,BKN,58,23.8,3.7,9.9,0.37,1.5,5.1,0.289,1.3,1.6,0.796,0.9,2.8,3.6,2.0,1.1,0.4,1.3,10.1,9.3
1628449,135,Chris Boucher,1610612761,TOR,50,17.2,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,10.0,11.4
1630534,136,Ochai Agbaji,1610612761,TOR,54,27.0,4.0,7.9,0.505,1.5,3.8,0.399,0.5,0.8,0.667,0.9,2.8,3.7,1.5,0.8,0.5,0.8,10.0,11.6
1630577,137,Julian Champagnie,1610612759,SAS,59,23.8,3.4,8.1,0.425,2.2,5.9,0.369,0.9,1.0,0.9,0.8,3.1,3.8,1.3,0.8,0.5,0.9,9.9,10.7
204456,138,T.J. McConnell,1610612754,IND,56,18.3,4.4,8.3,0.526,0.2,0.6,0.333,0.8,1.1,0.746,0.5,1.9,2.4,4.6,1.1,0.3,1.5,9.8,12.5
1629652,139,Luguentz Dort,1610612760,OKC,57,28.8,3.5,8.2,0.426,2.2,5.6,0.396,0.6,0.7,0.786,1.4,2.7,4.1,1.6,1.1,0.6,0.7,9.8,11.6
1630533,140,Ziaire Williams,1610612751,BKN,46,24.0,3.3,8.2,0.403,1.4,4.4,0.328,1.7,2.1,0.816,1.1,3.8,4.8,1.4,1.0,0.4,1.0,9.7,11.1
1626220,141,Royce O'Neale,1610612756,PHX,55,25.3,3.4,7.9,0.432,2.4,5.9,0.415,0.3,0.5,0.731,0.8,4.1,4.9,2.1,1.0,0.5,0.9,9.6,12.5
