PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
1628378,21,Donovan Mitchell,1610612739,CLE,54,31.2,8.5,18.6,0.456,3.6,9.2,0.396,3.6,4.4,0.818,0.7,3.6,4.3,4.8,1.4,0.2,2.0,24.2,21.9
201939,22,Stephen Curry,1610612744,GSW,48,32.1,7.9,17.9,0.44,4.3,11.1,0.39,3.4,3.7,0.927,0.5,3.9,4.5,6.1,1.0,0.5,2.9,23.5,22.4
203897,23,Zach LaVine,1610612758,SAC,49,34.5,8.4,16.8,0.5,3.1,7.3,0.419,3.6,4.4,0.818,0.3,4.3,4.6,4.5,0.9,0.2,2.9,23.4,21.7
1627759,24,Jaylen Brown,1610612738,BOS,48,35.1,8.5,18.4,0.462,1.9,6.0,0.323,3.9,5.2,0.752,1.5,4.6,6.1,4.8,1.2,0.3,2.6,22.9,21.4
1628991,25,Jaren Jackson Jr.,1610612763,MEM,55,29.6,8.2,16.7,0.492,1.9,5.2,0.354,4.5,5.9,0.771,1.4,4.6,6.0,2.2,1.3,1.7,2.2,22.8,21.9
1630530,26,Trey Murphy III,1610612740,NOP,41,35.7,7.4,16.2,0.459,3.2,8.5,0.376,4.1,4.6,0.889,0.8,4.4,5.2,3.7,1.1,0.7,1.8,22.2,21.9
203468,27,CJ McCollum,1610612740,NOP,43,33.3,8.3,18.3,0.452,3.1,8.2,0.379,2.5,3.4,0.721,0.7,3.1,3.8,3.8,0.7,0.5,1.8,22.1,18.2
201942,28,DeMar DeRozan,1610612758,SAC,51,35.9,8.1,16.6,0.491,1.0,3.0,0.351,4.8,5.5,0.869,0.5,3.4,3.9,3.8,1.0,0.4,1.4,22.1,20.7
1629628,29,RJ Barrett,1610612761,TOR,44,33.3,8.2,17.3,0.476,1.9,5.3,0.362,3.6,5.5,0.65,1.0,5.5,6.5,5.6,0.9,0.3,2.9,21.9,21.3
201935,30,James Harden,1610612746,LAC,53,34.4,6.4,16.0,0.396,2.8,8.3,0.342,6.2,7.0,0.883,0.6,5.2,5.8,8.6,1.5,0.7,4.5,21.7,23.3
1630224,31,Jalen Green,1610612745,HOU,57,33.4,7.6,17.8,0.427,2.9,8.2,0.356,3.4,4.1,0.829,0.6,3.7,4.3,3.1,0.8,0.3,2.5,21.5,16.6
1629636,32,Darius Garland,1610612739,CLE,54,30.1,7.6,15.5,0.493,2.9,6.9,0.425,3.1,3.6,0.871,0.6,2.0,2.5,6.7,1.2,0.2,2.5,21.3,21.1
1627750,33,Jamal Murray,1610612743,DEN,50,36.0,7.9,16.7,0.475,2.3,5.9,0.392,3.1,3.5,0.87,0.6,3.3,3.9,6.1,1.4,0.6,2.2,21.2,21.7
1629673,34,Jordan Poole,1610612764,WAS,49,31.3,6.8,16.4,0.415,3.4,9.4,0.367,3.8,4.4,0.87,0.5,2.7,3.2,4.9,1.4,0.5,3.3,20.9,17.4
1631114,35,Jalen Williams,1610612760,OKC,53,32.6,8.1,16.9,0.477,1.7,4.9,0.354,3.0,3.9,0.777,0.9,4.6,5.5,5.1,1.8,0.7,2.2,20.9,22.0
1627783,36,Pascal Siakam,1610612754,IND,55,33.1,7.8,15.0,0.523,1.7,4.2,0.402,3.1,4.0,0.77,1.7,5.6,7.3,3.4,0.9,0.5,1.3,20.5,23.2
1627734,37,Domantas Sabonis,1610612758,SAC,53,36.1,8.0,13.3,0.6,1.1,2.4,0.452,3.3,4.4,0.749,4.1,10.5,14.6,6.3,0.6,0.4,3.0,20.3,32.7
1628970,38,Miles Bridges,1610612766,CHA,41,32.0,7.3,16.8,0.433,2.2,6.9,0.319,3.3,3.8,0.872,1.1,6.6,7.7,3.7,0.9,0.6,2.0,20.1,21.0
1630567,39,Scottie Barnes,1610612761,TOR,44,34.7,7.5,16.8,0.447,1.3,4.9,0.27,3.5,4.6,0.776,1.5,6.4,7.9,6.2,1.4,1.1,3.0,19.9,23.3
1628374,40,Lauri Markkanen,1610612762,UTA,43,32.1,6.4,15.0,0.425,2.9,8.4,0.347,3.6,4.2,0.872,1.7,4.5,6.1,1.6,0.8,0.4,1.4,19.3,17.6
1630559,41,Austin Reaves,1610612747,LAL,50,34.7,6.2,13.9,0.446,2.6,7.1,0.36,4.2,4.9,0.865,0.8,3.5,4.3,6.1,1.2,0.3,2.5,19.2,20.3
1629661,42,Cameron Johnson,1610612751,BKN,41,31.9,6.4,13.1,0.487,3.0,7.5,0.406,3.4,3.8,0.896,0.8,3.3,4.1,2.9,0.8,0.5,1.6,19.1,18.8
202696,43,Nikola Vučević,1610612741,CHI,56,32.1,7.8,14.6,0.533,1.8,4.6,0.387,1.8,2.1,0.817,2.3,7.9,10.3,3.4,0.9,0.7,1.7,19.1,25.4
1630578,44,Alperen Sengun,1610612745,HOU,54,31.2,7.5,15.4,0.487,0.3,1.5,0.228,3.7,5.4,0.692,3.3,7.2,10.5,4.9,1.2,0.7,2.5,19.0,24.4
203944,45,Julius Randle,1610612750,MIN,48,32.6,6.6,14.0,0.47,1.5,4.6,0.321,4.2,5.2,0.811,2.1,5.0,7.2,4.5,0.7,0.2,2.8,18.9,20.2
1630596,46,Evan Mobley,1610612739,CLE,51,30.1,7.2,12.7,0.569,1.1,2.9,0.365,3.2,4.2,0.759,2.3,7.0,9.3,3.1,0.9,1.6,1.9,18.7,25.1
1629008,47,Michael Porter Jr.,1610612743,DEN,54,33.1,7.0,13.7,0.515,2.6,6.3,0.412,1.9,2.6,0.75,1.8,4.9,6.6,2.2,0.6,0.5,1.4,18.6,19.9
1629014,48,Anfernee Simons,1610612757,POR,53,32.2,6.5,15.4,0.424,3.0,8.1,0.372,2.5,2.8,0.89,0.3,2.4,2.7,5.0,0.8,0.1,2.1,18.5,15.9
1629012,49,Collin Sexton,1610612762,UTA,46,28.5,6.5,13.6,0.478,1.9,4.6,0.412,3.5,3.9,0.894,1.1,1.8,2.9,4.1,0.7,0.1,2.5,18.3,16.1
1629631,50,De'Andre Hunter,1610612739,CLE,42,28.2,5.9,12.8,0.463,2.6,6.5,0.404,3.8,4.5,0.856,0.7,3.2,3.9,1.5,0.8,0.1,1.5,18.3,15.5
1630169,51,Tyrese Haliburton,1610612754,IND,54,33.9,6.3,13.9,0.455,2.9,7.9,0.371,2.6,3.0,0.853,0.6,2.9,3.5,8.6,1.3,0.6,1.8,18.1,22.4
1629632,52,Coby White,1610612741,CHI,50,32.7,6.1,14.2,0.429,3.0,8.1,0.368,2.9,3.3,0.896,0.3,3.0,3.3,4.6,0.9,0.2,2.4,18.1,16.3
1628370,53,Malik Monk,1610612758,SAC,48,32.6,6.6,15.0,0.441,2.2,6.9,0.324,2.5,2.9,0.877,0.4,3.3,3.8,5.8,1.0,0.6,2.3,18.0,18.2
1630217,54,Desmond Bane,1610612763,MEM,46,30.8,6.7,13.8,0.488,2.2,5.8,0.385,2.3,2.6,0.86,0.9,4.9,5.8,5.4,1.2,0.4,2.5,18.0,20.8
203078,55,Bradley Beal,1610612756,PHX,40,32.8,6.8,13.5,0.506,2.0,5.0,0.399,2.3,2.8,0.813,0.8,2.9,3.6,3.5,1.1,0.6,2.0,17.9,17.4
203952,56,Andrew Wiggins,1610612748,MIA,47,30.7,6.0,13.9,0.436,2.1,5.8,0.368,3.3,4.3,0.776,1.6,3.1,4.7,2.4,1.0,0.8,1.4,17.5,16.2
1628969,57,Mikal Bridges,1610612752,NYK,57,37.9,7.2,14.8,0.489,2.3,6.3,0.357,0.8,1.1,0.742,0.9,2.2,3.2,3.3,1.0,0.5,1.5,17.5,16.1
1631101,58,Shaedon Sharpe,1610612757,POR,49,29.8,6.3,14.2,0.446,2.0,6.2,0.318,2.4,3.0,0.801,0.7,3.0,3.7,2.5,0.8,0.2,1.9,17.0,14.0
1628389,59,Bam Adebayo,1610612748,MIA,53,34.1,6.6,13.8,0.477,0.8,2.6,0.307,3.0,4.1,0.733,2.6,7.5,10.1,4.4,1.2,0.8,2.2,16.9,22.9
1641718,60,Keyonte George,1610612762,UTA,46,31.5,5.5,13.5,0.404,2.6,7.6,0.348,3.3,4.1,0.794,0.4,3.3,3.7,6.0,0.7,0.2,2.8,16.8,15.6
1627736,61,Malik Beasley,1610612765,DET,57,27.6,5.8,13.0,0.441,4.0,9.4,0.423,1.2,1.7,0.667,0.6,2.3,2.9,1.7,1.0,0.0,1.1,16.6,13.4
1631097,62,Bennedict Mathurin,1610612754,IND,53,31.2,5.8,12.1,0.477,1.5,4.1,0.353,3.4,4.1,0.822,1.2,4.3,5.5,1.9,0.6,0.4,1.8,16.4,15.9
1628401,63,Derrick White,1610612738,BOS,54,33.6,5.5,12.4,0.445,3.4,8.7,0.384,1.8,2.1,0.842,0.9,3.5,4.4,4.3,0.8,1.1,1.6,16.2,18.0
1628384,64,OG Anunoby,1610612752,NYK,51,36.1,6.0,12.5,0.478,2.1,5.7,0.364,1.9,2.4,0.798,1.3,3.3,4.6,2.0,1.4,0.8,1.3,16.0,16.4
1627826,65,Ivica Zubac,1610612746,LAC,54,31.9,6.8,11.1,0.614,0.0,0.0,0.0,1.8,2.8,0.647,3.8,8.8,12.5,2.5,0.8,1.1,1.7,15.4,25.4
1630170,66,Devin Vassell,1610612759,SAS,40,30.2,5.8,13.6,0.428,2.2,6.3,0.344,1.5,2.0,0.772,0.6,2.8,3.4,2.8,1.2,0.5,1.4,15.3,13.5
1626167,67,Myles Turner,1610612754,IND,48,30.6,5.4,11.4,0.471,2.1,5.3,0.399,2.3,3.0,0.76,1.3,5.4,6.6,1.6,0.8,1.9,1.9,15.2,17.4
1631128,68,Christian Braun,1610612743,DEN,56,33.0,5.8,10.1,0.574,1.0,2.6,0.367,2.3,2.8,0.823,1.3,3.7,5.0,2.2,1.1,0.5,0.9,14.8,18.0
1628404,69,Josh Hart,1610612752,NYK,54,37.8,5.7,10.3,0.556,1.1,3.2,0.337,2.3,2.8,0.817,2.2,7.4,9.7,5.8,1.5,0.4,2.0,14.8,25.1
1641711,70,Gradey Dick,1610612761,TOR,50,29.5,5.0,12.2,0.413,2.1,6.1,0.351,2.6,3.0,0.866,0.8,2.6,3.5,1.8,0.9,0.2,1.6,14.8,12.1
1630166,71,Deni Avdija,1610612757,POR,54,28.6,4.9,10.5,0.466,1.5,4.3,0.342,3.5,4.5,0.771,1.2,5.1,6.2,3.5,1.0,0.5,2.4,14.8,16.9
1629675,72,Naz Reid,1610612750,MIN,57,27.1,5.5,11.3,0.482,2.2,5.6,0.404,1.6,1.9,0.811,1.1,4.7,5.8,2.1,0.7,1.0,1.2,14.7,16.8
1627832,73,Fred VanVleet,1610612745,HOU,45,35.5,5.0,13.0,0.387,2.7,7.8,0.344,1.9,2.3,0.824,0.7,3.2,3.9,5.8,1.6,0.4,1.6,14.6,16.4
1626162,74,Kelly Oubre Jr.,1610612755,PHI,53,34.8,5.6,12.1,0.463,1.1,4.0,0.28,2.2,2.8,0.76,1.6,4.7,6.4,1.8,1.5,0.5,1.3,14.5,16.2
1629023,75,P.J. Washington,1610612742,DAL,45,32.5,5.2,11.8,0.442,1.6,4.3,0.385,2.5,3.3,0.745,1.6,6.5,8.1,2.3,1.2,1.0,1.9,14.5,17.9
1629028,76,Deandre Ayton,1610612757,POR,40,30.2,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,14.4,20.6
203924,77,Jerami Grant,1610612757,POR,43,32.3,4.6,12.2,0.375,2.2,6.1,0.366,2.9,3.4,0.845,0.6,2.8,3.4,2.2,0.9,1.0,1.4,14.3,12.3
1627751,78,Jakob Poeltl,1610612761,TOR,45,30.9,6.2,10.2,0.61,0.0,0.0,0.0,1.7,2.6,0.658,3.5,6.6,10.1,2.8,1.2,1.3,1.9,14.2,22.8
1630700,79,Dyson Daniels,1610612737,ATL,52,34.0,5.8,12.3,0.473,1.1,3.3,0.339,1.2,2.0,0.618,1.7,3.9,5.5,4.0,3.0,0.8,1.8,14.0,18.3
1641708,80,Amen Thompson,1610612745,HOU,54,32.1,5.4,9.8,0.548,0.4,1.3,0.271,2.8,4.0,0.71,2.7,5.4,8.1,3.5,1.4,1.3,2.1,13.9,20.5
1630202,81,Payton Pritchard,1610612738,BOS,56,27.8,4.9,10.4,0.468,3.2,7.8,0.412,0.9,1.1,0.836,1.3,2.5,3.8,3.5,0.8,0.2,1.0,13.9,15.5
203471,82,Dennis Schröder,1610612765,DET,52,28.7,4.9,11.8,0.413,1.9,5.4,0.355,2.2,2.5,0.855,0.3,2.3,2.6,5.3,1.0,0.1,2.2,13.8,13.4
202691,83,Klay Thompson,1610612742,DAL,50,27.2,5.0,11.9,0.415,3.1,7.7,0.395,0.8,0.9,0.907,0.6,2.9,3.5,2.0,0.8,0.5,1.4,13.8,12.1
1626171,84,Bobby Portis,1610612749,MIL,46,25.2,5.6,12.1,0.463,1.3,3.6,0.364,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,13.7,17.5
202699,85,Tobias Harris,1610612765,DET,55,31.9,5.2,11.2,0.465,1.2,3.7,0.325,2.0,2.2,0.878,0.9,5.0,5.9,2.3,0.9,0.8,1.1,13.6,16.1
1628386,86,Jarrett Allen,1610612739,CLE,57,28.7,5.6,7.9,0.707,0.0,0.1,0.0,2.4,3.3,0.734,2.7,7.6,10.4,2.0,0.9,0.9,1.2,13.6,23.4
1629060,87,Rui Hachimura,1610612747,LAL,48,32.3,5.1,10.0,0.508,1.7,4.1,0.415,1.5,2.0,0.771,1.5,3.8,5.3,1.5,0.8,0.5,0.9,13.4,15.2
1628415,88,Dillon Brooks,1610612745,HOU,54,32.2,4.8,11.6,0.414,2.3,6.0,0.388,1.4,1.7,0.826,1.2,2.7,3.9,1.6,0.8,0.2,1.0,13.4,11.8
201566,89,Russell Westbrook,1610612743,DEN,50,27.6,4.9,10.4,0.471,1.2,3.5,0.333,2.0,3.1,0.635,1.4,3.7,5.0,6.3,1.4,0.5,3.1,13.0,16.5
1626156,90,D'Angelo Russell,1610612751,BKN,46,25.5,4.4,11.0,0.402,2.0,6.0,0.327,2.1,2.5,0.867,0.3,2.5,2.8,5.1,1.0,0.4,1.9,12.9,13.3
1630583,91,Santi Aldama,1610612763,MEM,49,24.8,5.0,10.2,0.488,1.8,4.8,0.38,1.0,1.4,0.7,1.6,5.1,6.7,2.6,0.8,0.6,1.0,12.7,16.8
1630581,92,Josh Giddey,1610612741,CHI,53,29.0,4.7,10.5,0.451,1.4,3.9,0.361,1.8,2.3,0.774,1.7,5.6,7.3,6.4,1.1,0.6,2.7,12.7,19.2
1642264,93,Stephon Castle,1610612759,SAS,54,25.3,4.5,10.9,0.413,1.1,3.8,0.279,2.5,3.4,0.731,0.8,2.1,2.9,3.4,0.9,0.3,1.9,12.6,10.9
201572,94,Brook Lopez,1610612749,MIL,55,31.7,4.7,9.7,0.481,1.9,5.1,0.373,1.3,1.6,0.826,1.3,3.6,4.8,1.7,0.7,2.0,1.0,12.5,15.4
1630703,95,Scoot Henderson,1610612757,POR,49,26.4,4.2,9.8,0.432,1.5,4.1,0.366,2.4,3.1,0.784,0.7,2.2,2.9,5.2,1.1,0.2,2.6,12.4,13.2
1630245,96,Ayo Dosunmu,1610612741,CHI,45,30.5,4.8,9.8,0.491,1.4,4.2,0.332,1.4,1.7,0.792,0.6,2.9,3.5,4.6,0.9,0.4,1.5,12.3,14.9
1629655,97,Daniel Gafford,1610612742,DAL,51,21.9,5.0,7.1,0.699,0.0,0.0,0.0,2.4,3.4,0.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,12.3,18.5
1641731,98,Bilal Coulibaly,1610612764,WAS,52,33.4,4.4,10.6,0.416,1.1,3.9,0.274,2.4,3.2,0.758,1.5,3.5,5.0,3.6,1.3,0.7,2.1,12.3,13.8
1630168,99,Onyeka Okongwu,1610612737,ATL,50,25.7,4.8,8.5,0.57,0.4,1.6,0.263,2.1,2.9,0.733,2.8,5.2,8.0,2.2,0.8,0.9,1.0,12.2,18.7
1629640,100,Keldon Johnson,1610612759,SAS,52,23.3,4.5,9.5,0.472,1.1,3.5,0.317,1.9,2.5,0.762,1.3,3.1,4.4,1.5,0.6,0.2,0.9,12.0,12.2
1631099,101,Keegan Murray,1610612758,SAC,53,35.0,4.7,10.7,0.436,1.8,5.6,0.327,0.9,1.1,0.821,2.1,4.9,7.0,1.5,0.8,0.9,0.9,12.0,15.1
1626179,102,Terry Rozier,1610612748,MIA,49,27.9,4.4,10.9,0.404,1.6,5.1,0.306,1.6,1.9,0.859,0.8,3.3,4.0,2.8,0.6,0.3,1.3,12.0,11.6
1630557,103,Corey Kispert,1610612764,WAS,51,26.8,4.3,9.5,0.454,2.0,5.5,0.364,1.1,1.3,0.862,0.6,2.4,3.0,1.6,0.5,0.2,1.1,11.8,10.6
1630183,104,Jaden McDaniels,1610612750,MIN,58,32.1,4.6,9.8,0.465,1.3,3.9,0.327,1.3,1.6,0.817,1.6,4.1,5.7,1.8,1.4,0.9,1.2,11.7,14.8
1629660,105,Ty Jerome,1610612739,CLE,53,19.2,4.3,8.2,0.521,1.5,3.5,0.437,1.6,1.9,0.879,0.8,1.7,2.5,3.4,1.2,0.0,1.2,11.7,13.4
1642259,106,Alex Sarr,1610612764,WAS,43,26.9,4.4,11.2,0.394,1.5,4.8,0.312,1.4,2.2,0.621,1.8,4.9,6.6,2.2,0.7,1.6,1.4,11.7,13.7
203084,107,Harrison Barnes,1610612759,SAS,55,27.8,4.0,8.1,0.491,1.6,3.9,0.41,2.0,2.5,0.799,1.4,2.7,4.1,1.8,0.4,0.2,0.6,11.6,12.9
1642258,108,Zaccharie Risacher,1610612737,ATL,50,23.9,4.3,10.0,0.429,1.4,4.2,0.333,1.6,2.2,0.725,1.3,2.3,3.6,1.3,0.8,0.5,1.0,11.6,10.3
1627741,109,Buddy Hield,1610612744,GSW,57,23.5,4.2,10.1,0.412,2.5,6.9,0.368,0.7,0.8,0.826,0.5,2.8,3.3,1.6,0.9,0.3,1.2,11.5,10.4
1642377,110,Jaylen Wells,1610612763,MEM,57,25.6,4.0,8.9,0.448,1.8,4.9,0.374,1.5,1.8,0.824,1.1,2.1,3.2,1.6,0.6,0.1,0.9,11.3,10.6
1630230,111,Naji Marshall,1610612742,DAL,45,24.8,4.4,8.7,0.509,0.9,2.9,0.313,1.5,1.7,0.846,1.0,3.0,4.0,2.5,0.9,0.1,1.4,11.3,12.9
1631117,112,Walker Kessler,1610612762,UTA,44,30.5,4.8,6.7,0.72,0.0,0.1,0.333,1.4,2.7,0.538,4.6,7.5,12.1,1.6,0.6,2.4,1.5,11.2,23.2
1631105,113,Jalen Duren,1610612765,DET,54,25.7,4.6,6.6,0.7,0.0,0.0,0.0,1.8,2.6,0.686,3.6,6.6,10.2,2.6,0.7,1.1,1.8,11.0,21.0
1630598,114,Aaron Wiggins,1610612760,OKC,56,22.0,4.3,8.6,0.499,1.6,4.0,0.394,0.9,1.0,0.857,1.1,2.6,3.6,1.6,0.8,0.3,0.9,11.0,12.0
202685,115,Jonas Valančiūnas,1610612758,SAC,55,19.4,4.5,8.2,0.545,0.1,0.5,0.259,1.9,2.2,0.875,2.4,5.4,7.8,2.1,0.4,0.6,1.7,11.0,16.2
203497,115,Rudy Gobert,1610612750,MIN,55,33.3,4.3,6.5,0.653,0.0,0.0,0.0,2.4,3.6,0.68,3.5,6.9,10.4,1.8,0.7,1.5,1.4,11.0,20.7
201950,117,Jrue Holiday,1610612738,BOS,46,30.0,4.0,9.1,0.444,1.8,5.0,0.349,1.2,1.3,0.9,1.1,3.2,4.3,3.6,1.0,0.4,1.3,11.0,13.8
1629656,118,Quentin Grimes,1610612755,PHI,53,24.0,3.8,8.3,0.465,1.8,4.5,0.389,1.4,1.8,0.763,0.8,3.4,4.1,2.3,0.7,0.2,1.3,10.8,12.1
1627824,119,Guerschon Yabusele,1610612755,PHI,53,26.5,4.0,7.8,0.511,1.5,3.8,0.398,1.3,1.8,0.747,1.9,3.7,5.6,1.9,0.8,0.4,1.3,10.8,14.1
1628960,120,Grayson Allen,1610612756,PHX,46,25.1,3.5,7.8,0.446,2.5,5.7,0.428,1.4,1.7,0.831,0.6,2.7,3.3,2.1,0.9,0.3,1.1,10.8,11.8
1631107,121,Nikola Jović,1610612748,MIA,46,25.1,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,10.7,12.5
1630527,122,Brandon Boston,1610612740,NOP,42,23.6,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,10.7,10.7
203501,123,Tim Hardaway Jr.,1610612765,DET,53,28.3,3.5,8.5,0.41,2.2,5.7,0.382,1.5,1.8,0.825,0.2,2.1,2.3,1.6,0.5,0.1,0.7,10.6,9.0
1629130,124,Duncan Robinson,1610612748,MIA,52,24.1,3.8,8.9,0.422,2.4,6.4,0.377,0.7,0.8,0.9,0.3,2.1,2.3,2.6,0.5,0.1,1.1,10.6,9.8
1626145,125,Tyus Jones,1610612756,PHX,56,29.1,3.9,8.9,0.443,2.0,5.0,0.396,0.8,0.9,0.878,0.6,1.9,2.5,5.9,0.9,0.1,1.4,10.6,13.5
1627747,126,Caris LeVert,1610612737,ATL,43,24.1,3.7,8.2,0.456,1.6,4.0,0.394,1.6,2.3,0.687,0.6,2.5,3.1,3.5,0.8,0.5,1.2,10.6,12.1
1629614,127,Andrew Nembhard,1610612754,IND,39,28.4,3.9,8.4,0.466,0.7,2.4,0.312,1.9,2.5,0.792,0.5,2.8,3.3,4.8,1.3,0.1,1.7,10.5,13.3
1641739,128,Toumani Camara,1610612757,POR,55,32.3,3.9,8.5,0.458,1.5,4.1,0.372,1.1,1.5,0.759,2.3,3.7,6.0,2.1,1.5,0.7,1.5,10.5,14.2
1629599,129,Amir Coffey,1610612746,LAC,54,25.9,3.6,7.5,0.474,1.6,3.7,0.422,1.7,1.9,0.904,0.5,1.9,2.4,1.1,0.5,0.1,0.7,10.4,9.7
1630167,130,Obi Toppin,1610612754,IND,52,19.5,4.0,7.4,0.539,1.3,3.6,0.351,1.2,1.5,0.789,0.8,3.4,4.2,1.6,0.6,0.3,0.8,10.4,12.6
1629018,131,Gary Trent Jr.,1610612749,MIL,51,25.1,3.6,8.3,0.435,2.3,5.4,0.42,0.8,1.0,0.84,0.2,2.2,2.4,1.2,1.0,0.1,0.6,10.4,9.5
1628449,132,Chris Boucher,1610612761,TOR,48,17.3,3.7,7.5,0.493,1.5,3.9,0.37,1.4,1.8,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,10.3,11.7
1627884,133,Derrick Jones Jr.,1610612746,LAC,54,24.9,4.1,8.0,0.514,1.0,2.8,0.353,1.0,1.3,0.75,1.3,2.2,3.5,0.8,1.1,0.4,0.9,10.2,10.9
1629651,134,Nic Claxton,1610612751,BKN,49,26.8,4.5,8.2,0.545,0.0,0.3,0.071,1.2,2.3,0.522,2.2,5.3,7.6,2.0,0.9,1.5,1.3,10.2,16.1
203915,135,Spencer Dinwiddie,1610612742,DAL,56,25.1,3.3,7.8,0.415,1.4,3.9,0.344,2.3,2.8,0.838,0.2,2.2,2.4,3.7,0.8,0.2,1.2,10.2,11.1
1630534,136,Ochai Agbaji,1610612761,TOR,51,27.5,4.1,8.0,0.505,1.5,3.8,0.39,0.5,0.8,0.667,0.9,2.8,3.7,1.6,0.8,0.5,0.8,10.2,11.8
1641764,137,Brandin Podziemski,1610612744,GSW,44,25.5,3.8,8.8,0.432,1.4,4.2,0.323,1.1,1.5,0.742,1.0,3.8,4.8,3.5,1.1,0.2,1.1,10.1,13.2
1630577,138,Julian Champagnie,1610612759,SAS,55,24.2,3.4,8.2,0.42,2.2,6.0,0.369,0.9,1.0,0.895,0.8,3.1,3.9,1.3,0.8,0.4,0.9,10.0,10.7
1630553,139,Keon Johnson,1610612751,BKN,54,23.5,3.7,9.8,0.375,1.4,5.0,0.287,1.2,1.5,0.783,0.8,2.8,3.6,1.9,1.0,0.4,1.2,10.0,9.1
204456,140,T.J. McConnell,1610612754,IND,54,18.4,4.4,8.4,0.525,0.2,0.6,0.294,0.8,1.1,0.75,0.5,2.0,2.5,4.5,1.1,0.3,1.5,9.8,12.5
1629652,141,Luguentz Dort,1610612760,OKC,52,29.0,3.5,8.1,0.431,2.2,5.5,0.401,0.6,0.8,0.825,1.4,2.8,4.1,1.6,1.1,0.6,0.7,9.8,11.8
1626220,142,Royce O'Neale,1610612756,PHX,51,26.0,3.5,8.1,0.426,2.4,6.0,0.403,0.4,0.5,0.75,0.8,4.2,5.0,2.1,1.0,0.5,1.0,9.7,12.6
1631124,143,Julian Strawther,1610612743,DEN,57,22.4,3.4,7.9,0.434,1.6,4.4,0.365,1.1,1.4,0.831,0.3,2.0,2.3,1.4,0.6,0.3,0.9,9.6,8.6
1630198,144,Isaiah Joe,1610612760,OKC,51,21.0,3.4,7.7,0.433,2.4,6.1,0.398,0.5,0.6,0.719,0.5,2.0,2.5,1.4,0.7,0.1,0.5,9.6,9.3
1630541,145,Moses Moody,1610612744,GSW,49,19.8,3.3,7.4,0.444,1.7,4.5,0.382,1.2,1.7,0.728,0.6,1.7,2.3,1.2,0.6,0.4,0.7,9.5,8.7
1631108,146,Max Christie,1610612742,DAL,54,26.2,3.1,6.9,0.457,1.4,3.7,0.381,1.8,2.1,0.848,0.6,2.4,3.0,1.7,0.8,0.5,1.0,9.5,10.4
1628379,147,Luke Kennard,1610612763,MEM,44,22.1,3.2,6.7,0.475,2.1,4.4,0.474,1.0,1.1,0.896,0.6,2.3,2.9,3.3,0.7,0.1,1.0,9.4,11.7
1630175,148,Cole Anthony,1610612753,ORL,54,18.0,3.5,8.3,0.424,1.1,3.2,0.333,1.4,1.7,0.793,0.7,2.3,3.0,2.8,0.7,0.4,1.6,9.4,9.5
1630533,149,Ziaire Williams,1610612751,BKN,42,23.9,3.1,7.9,0.398,1.3,4.1,0.318,1.8,2.2,0.826,1.1,3.8,4.9,1.5,1.0,0.4,1.0,9.4,10.9
1627777,150,Georges Niang,1610612737,ATL,56,21.4,3.5,7.3,0.477,1.9,4.7,0.411,0.5,0.6,0.806,0.7,3.1,3.8,1.4,0.4,0.2,0.9,9.4,10.3
1629645,151,Kevin Porter Jr.,1610612749,MIL,50,19.4,3.8,8.8,0.433,0.5,2.2,0.248,1.2,1.8,0.67,0.6,2.9,3.5,3.2,1.0,0.2,1.8,9.4,9.9
1641710,152,Anthony Black,1610612753,ORL,55,24.6,3.3,7.7,0.423,0.7,2.4,0.3,2.1,2.8,0.752,0.6,2.1,2.7,3.3,1.0,0.5,1.8,9.3,10.0
